,gene,members,origin,r_scores,snps
3097,group4558,196,0,0.138182906572,84
3098,group4559,198,['chrm'],0.184223064559,71
3099,group4560,198,['chrm'],0.164195178818,28
3100,group4561,198,['chrm'],0.15804720191,83
3101,group4562,198,['chrm'],0.16933690274,101
3102,group4563,198,['chrm'],0.16276885246,78
3103,group4564,198,['chrm'],0.188429657959,157
3104,group4565,196,0,0.118688492033,36
3105,group4566,198,['chrm'],0.178673887253,13
3106,group4567,198,['chrm'],0.200816780104,247
3107,group4568,198,['chrm'],0.129426055174,43
3108,group4569,197,0,0.164202585427,191
3109,group4570,165,0,0.168893361974,34
3110,group4571,197,0,0.0887603513945,59
3111,group4572,198,['chrm'],0.215840619999,92
3112,group4573,198,['chrm'],0.127330871472,33
3113,group4574,197,0,0.0737685344105,47
3114,group4575,197,0,0.160999735213,23
3115,group4576,197,0,0.0859146744853,43
3116,group4577,198,['chrm'],0.196454826988,124
3117,group4578,197,0,0.211558633009,80
3118,group4579,198,['chrm'],0.190220917134,99
3119,group4580,198,['chrm'],0.14063261385,294
3120,group4581,198,"['Rh01', 'Rh04']",0.196176038828,80
3121,group4582,198,"['Rh01', 'Rh04']",0.208189560814,104
3122,group4583,198,"['Rh01', 'Rh04']",0.172135258396,36
3123,group4584,198,"['Rh01', 'Rh04']",0.212387054909,56
3124,group4585,198,"['Rh01', 'Rh04']",0.194703762903,50
3125,group4586,198,"['Rh01', 'Rh04']",0.131390582729,49
3126,group4587,198,"['Rh01', 'Rh04']",0.191380106589,47
3127,group4588,198,"['Rh01', 'Rh04']",0.190746340583,70
3128,group4589,198,"['Rh01', 'Rh04']",0.231432309329,98
3129,group4590,198,"['Rh01', 'Rh04']",0.167833404115,44
3130,group4591,198,"['Rh01', 'Rh04']",0.140279830097,50
3131,group4592,198,"['Rh01', 'Rh04']",0.164372768163,20
3132,group4593,198,"['Rh01', 'Rh04']",0.152096167517,95
3133,group4594,198,"['Rh01', 'Rh04']",0.149977147236,51
3134,group4595,198,"['Rh01', 'Rh04']",0.161964580418,89
3135,group4596,198,"['Rh01', 'Rh04']",0.162400118426,244
3136,group4597,198,"['Rh01', 'Rh04']",0.139553642661,85
3137,group4598,196,0,0.130973325646,35
3138,group4599,171,0,0.138141912321,84
3139,group4600,171,0,0.129021307479,73
3140,group4601,171,0,0.139552093408,48
3141,group4602,171,0,0.148780059682,103
3142,group4603,170,0,0.146421444118,51
3143,group4604,193,0,0.144026321143,39
3144,group4653,198,['chrm'],0.209613565037,229
3145,group4654,198,['chrm'],0.17409995465,31
3146,group4655,198,['chrm'],0.205174468189,31
3147,group4656,198,['chrm'],0.196647402106,76
3148,group4657,198,['chrm'],0.162324845761,35
3149,group4658,198,['chrm'],0.198756880965,100
3150,group4659,198,['chrm'],0.156283776518,121
3151,group4660,198,['chrm'],0.144315968988,12
3152,group4661,198,['chrm'],0.134725448319,57
3153,group4662,198,['chrm'],0.13012001107,35
3154,group4663,198,['chrm'],0.106417557277,15
3155,group4664,198,['chrm'],0.106131818385,4
3156,group4665,198,['chrm'],0.188184670676,226
3157,group4666,198,['chrm'],0.0800253876694,40
3158,group4667,198,['chrm'],0.16926062651,31
3159,group4668,198,['chrm'],0.215926327251,234
3160,group4669,198,['chrm'],0.112415286166,38
3161,group4670,198,['chrm'],0.166351228827,37
3162,group4671,198,['chrm'],0.198551645369,79
3163,group4672,198,['chrm'],0.180479058309,117
3164,group4673,198,['chrm'],0.144708507352,13
3165,group4674,198,['chrm'],0.141755342389,79
3166,group4675,198,['chrm'],0.135309126628,20
3167,group4676,198,['chrm'],0.147403221285,29
3168,group4677,198,['chrm'],0.219357189987,60
3169,group4678,198,['chrm'],0.171142827945,57
3170,group4679,178,0,0.144464936913,29
3171,group4680,198,['chrm'],0.101440137399,2
3172,group4681,198,['chrm'],0.162035726871,94
3173,group4682,198,['chrm'],0.196622699102,38
3174,group4683,198,['chrm'],0.185951752059,20
3175,group4684,198,['chrm'],0.181591033136,92
3176,group4685,198,['chrm'],0.218831402071,104
3177,group4688,198,['chrm'],0.198077545315,288
3178,group4689,198,['chrm'],0.143099254562,49
3179,group4690,198,['chrm'],0.182453573936,96
3180,group4691,198,['chrm'],0.154217988291,30
3181,group4692,198,['chrm'],0.173045988102,26
3182,group4693,198,['chrm'],0.164918936685,77
3183,group4699,149,0,0.148667514384,59
3184,group4700,149,0,0.152063141056,113
3185,group4701,149,0,0.151076208142,48
3186,group4702,149,0,0.101143027669,116
3187,group4703,149,0,0.168488109177,94
3188,group4704,149,0,0.112222516501,44
3189,group4705,146,0,0.141430489226,61
3190,group4706,149,0,0.164878586751,43
3191,group4707,145,0,0.16722457351,78
3192,group4708,147,0,0.107814504623,32
3193,group4709,126,0,0.120901368025,12
3194,group4710,160,0,0.0944990831498,80
3195,group4711,149,0,0.156924422759,31
3196,group4712,138,0,0.13874137503,24
3197,group4713,185,0,0.0797491034142,10
3198,group4714,196,0,0.196075012509,55
3199,group4715,198,['Rh03'],0.0679706525208,14
3200,group4734,165,0,0.158621996265,53
3201,group4735,198,[],0.223403314532,113
3202,group4736,198,[],0.211968627907,72
3203,group4737,198,[],0.145833538413,23
3204,group4738,198,[],0.210026411016,193
3205,group4739,197,0,0.197652327209,688
3206,group4740,198,[],0.171391064947,157
3207,group4741,121,0,0.135066428995,269
3208,group4742,198,[],0.115811304361,383
3209,group4743,198,[],0.119127491278,366
3210,group4744,198,['chrm'],0.179846601188,73
3211,group4745,198,['chrm'],0.136230900098,69
3212,group4746,198,['chrm'],0.138507688999,35
3213,group4747,198,['chrm'],0.188242716959,123
3214,group4748,198,['chrm'],0.14548660993,119
3215,group4749,198,['chrm'],0.230622592877,108
3216,group4750,198,['chrm'],0.210685371715,181
3217,group4751,198,['chrm'],0.176770202381,40
3218,group4752,198,['chrm'],0.17314482364,45
3219,group4753,198,['chrm'],0.18129164704,81
3220,group4754,198,['chrm'],0.197420586059,63
3221,group4755,198,['chrm'],0.172446389727,97
3222,group4756,198,['chrm'],0.198573283585,56
3223,group4757,198,['chrm'],0.178193796059,73
3224,group4758,198,['chrm'],0.158731617461,76
3225,group4759,197,0,0.205199980971,79
3226,group4760,198,['chrm'],0.181160801893,59
3227,group4761,198,['chrm'],0.185536045369,41
3228,group4762,198,['chrm'],0.230248075384,63
3229,group4763,197,0,0.173667188672,96
3230,group4765,197,0,0.207020868685,88
3231,group4769,198,['chrm'],0.156031757661,67
3232,group4770,198,['chrm'],0.181380978102,186
3233,group4771,198,['chrm'],0.230499187938,77
3234,group4772,198,['chrm'],0.207229394943,107
3235,group4773,198,['chrm'],0.152763798357,100
3236,group4774,198,['chrm'],0.165349198971,80
3237,group4775,198,['chrm'],0.107966136912,3
3238,group4776,198,['chrm'],0.141906078634,35
3239,group4777,198,['chrm'],0.159273552858,55
3240,group4778,198,['chrm'],0.114191227418,24
3241,group4779,198,['chrm'],0.254672912943,91
3242,group4780,198,['chrm'],0.216566924465,42
3243,group4781,198,['chrm'],0.164373781832,34
3244,group4782,198,['chrm'],0.133632822589,18
3245,group4783,198,['chrm'],0.162817092493,65
3246,group4784,198,['chrm'],0.148084903129,43
3247,group4785,198,['chrm'],0.144178040791,9
3248,group4786,198,['chrm'],0.16260577915,60
3249,group4787,198,['chrm'],0.0978269654057,23
3250,group4788,198,['chrm'],0.104065033801,10
3251,group4789,198,['chrm'],0.167919422824,53
3252,group4790,198,['chrm'],0.22318739655,99
3253,group4791,198,['chrm'],0.173018710452,79
3254,group4792,198,['chrm'],0.153087050541,58
3255,group4793,198,['chrm'],0.199492095673,46
3256,group4794,198,['chrm'],0.193613143821,39
3257,group4795,198,['chrm'],0.109138946686,2
3258,group4796,198,['chrm'],0.13484708394,63
3259,group4797,198,['chrm'],0.103152187698,24
3260,group4798,198,['chrm'],0.129853851692,100
3261,group4799,198,['chrm'],0.15594573879,106
3262,group4800,198,['chrm'],0.182655730563,72
3263,group4801,198,['chrm'],0.203483597485,71
3264,group4802,198,['chrm'],0.147792841535,36
3265,group4803,198,['chrm'],0.198625302993,76
3266,group4804,198,['chrm'],0.176354771512,59
3267,group4805,198,['chrm'],0.184005826371,58
3268,group4806,198,['chrm'],0.18218570459,33
3269,group4807,198,['chrm'],0.194704084571,74
3270,group4808,198,['chrm'],0.199931158341,41
3271,group4809,198,['chrm'],0.167386745725,93
3272,group4810,198,['chrm'],0.177767555694,114
3273,group4811,198,['chrm'],0.210711190849,75
3274,group4812,198,['chrm'],0.130804981761,9
3275,group4813,194,0,0.157622763707,22
3276,group4834,198,['chrm'],0.231831238813,66
3277,group4835,196,0,0.228697044748,67
3278,group4836,198,['chrm'],0.168191698878,22
3279,group4837,198,['chrm'],0.24553849419,57
3280,group4838,198,['chrm'],0.14777946399,39
3281,group4839,198,['chrm'],0.242804564723,75
3282,group4840,198,['chrm'],0.175585109927,28
3283,group4841,198,['chrm'],0.173220251531,38
3284,group4842,198,['chrm'],0.132746462143,32
3285,group4843,198,['chrm'],0.180592056674,32
3286,group4844,198,['chrm'],0.184314384709,70
3287,group4845,198,['chrm'],0.173063041866,107
3288,group4846,198,['chrm'],0.13594175826,64
3289,group4847,198,['chrm'],0.23005501217,94
3290,group4848,198,['chrm'],0.207213282062,67
3291,group4849,198,['chrm'],0.209743405665,74
3292,group4850,195,0,0.215025815794,351
3293,group4851,197,0,0.211286745077,407
3294,group4852,198,[],0.153857048507,352
3295,group4853,198,[],0.190664748987,100
3296,group4854,198,[],0.196498148524,183
3297,group4855,198,[],0.158571432498,248
3298,group4856,198,[],0.234460761576,305
3299,group4857,198,[],0.163716630148,85
3300,group4858,198,[],0.171233029526,74
3301,group4866,198,['chrm'],0.265869578848,80
3302,group4867,198,['chrm'],0.218435878575,46
3303,group4868,198,['chrm'],0.159631529037,30
3304,group4869,198,['chrm'],0.251903420736,93
3305,group4870,198,['chrm'],0.225970926525,59
3306,group4871,198,['chrm'],0.191827436261,89
3307,group4872,163,0,0.198641563169,106
3308,group4873,198,['chrm'],0.174636230722,79
3309,group4874,198,['chrm'],0.103339917406,13
3310,group4875,198,['chrm'],0.221809461688,52
3311,group4876,198,['chrm'],0.226092272998,41
3312,group4877,198,['chrm'],0.204130004043,39
3313,group4878,198,['chrm'],0.179460045522,45
3314,group4879,198,['chrm'],0.234954475154,72
3315,group4880,185,0,0.200057042306,16
3316,group4881,198,['chrm'],0.199649610643,69
3317,group4882,197,0,0.131056995861,28
3318,group4883,198,['chrm'],0.199328664191,40
3319,group4884,198,['chrm'],0.217346341961,97
3320,group4890,136,0,0.134596646864,65
3321,group4891,197,0,0.186366085713,28
3322,group4892,198,['chrm'],0.225764321618,78
3323,group4893,195,0,0.187543177692,35
3324,group4894,198,['chrm'],0.187664876375,38
3325,group4895,198,['chrm'],0.239680843645,50
3326,group4896,198,['chrm'],0.204615144921,100
3327,group4897,198,['chrm'],0.202770176247,111
3328,group4898,198,['chrm'],0.173431129418,117
3329,group4899,198,['chrm'],0.167864376096,35
3330,group4900,198,['chrm'],0.194929483441,71
3331,group4901,198,['chrm'],0.191565455755,69
3332,group4902,198,['chrm'],0.228811207823,58
3333,group4904,198,['chrm'],0.131442435594,47
3334,group4905,147,0,0.113382590898,15
3335,group4906,150,0,0.0594296992061,49
3336,group4907,196,0,0.192445726558,85
3337,group4908,198,['chrm'],0.249898115265,70
3338,group4909,198,['chrm'],0.186605676713,59
3339,group4910,198,['chrm'],0.207035793468,98
3340,group4911,198,['chrm'],0.22807031952,117
3341,group4912,198,['chrm'],0.234336963846,288
3342,group4913,198,['chrm'],0.162974403042,35
3343,group4914,198,['chrm'],0.140946232464,67
